equipment_id,equipment_name,rule_id,start_time,end_time
CWC04006,Chiller 6,RUL0018,12/2/21 9:30,12/2/21 21:45
CWC04006,Chiller 6,RUL0022,9/2/22 5:30,9/2/22 16:00
CWC04006,Chiller 6,RUL0022,9/3/22 0:00,9/3/22 16:00
CWC04006,Chiller 6,RUL0022,9/4/22 0:00,9/4/22 13:00
CWC04006,Chiller 6,RUL0021,9/5/22 0:00,9/6/22 0:00
CWC04006,Chiller 6,RUL0021,9/6/22 0:00,9/7/22 0:00
CWC04006,Chiller 6,RUL0021,9/7/22 0:00,9/8/22 0:00
CWC04006,Chiller 6,RUL0021,9/8/22 0:00,9/9/22 0:00
CWC04006,Chiller 6,RUL0021,9/9/22 0:00,9/10/22 0:00
CWC04006,Chiller 6,RUL0021,9/10/22 0:00,9/11/22 0:00
CWC04006,Chiller 6,RUL0021,9/11/22 0:00,9/12/22 0:00
CWC04006,Chiller 6,RUL0021,9/12/22 0:00,9/13/22 0:00
CWC04006,Chiller 6,RUL0021,9/13/22 0:00,9/14/22 0:00
CWC04006,Chiller 6,RUL0021,9/14/22 0:00,9/15/22 0:00
CWC04006,Chiller 6,RUL0021,9/15/22 0:00,9/16/22 0:00
CWC04006,Chiller 6,RUL0021,9/16/22 0:00,9/17/22 0:00
CWC04006,Chiller 6,RUL0021,9/17/22 0:00,9/18/22 0:00
CWC04006,Chiller 6,RUL0021,9/18/22 0:00,9/19/22 0:00
CWC04006,Chiller 6,RUL0021,9/19/22 0:00,9/20/22 0:00
CWC04006,Chiller 6,RUL0021,9/20/22 0:00,9/21/22 0:00
CWC04006,Chiller 6,RUL0021,9/21/22 0:00,9/22/22 0:00
CWC04006,Chiller 6,RUL0021,9/22/22 0:00,9/23/22 0:00
CWC04006,Chiller 6,RUL0021,9/23/22 0:00,9/24/22 0:00
CWC04006,Chiller 6,RUL0021,9/24/22 0:00,9/25/22 0:00
CWC04006,Chiller 6,RUL0021,9/25/22 0:00,9/26/22 0:00
CWC04006,Chiller 6,RUL0021,9/26/22 0:00,9/27/22 0:00
CWC04006,Chiller 6,RUL0022,10/12/22 8:15,10/12/22 16:00
CWC04006,Chiller 6,RUL0022,10/13/22 0:00,10/13/22 16:00
CWC04006,Chiller 6,RUL0022,10/14/22 0:00,10/14/22 16:00
CWC04006,Chiller 6,RUL0022,10/15/22 0:00,10/15/22 16:00
CWC04006,Chiller 6,RUL0022,10/16/22 0:00,10/16/22 16:00
CWC04006,Chiller 6,RUL0022,10/17/22 0:00,10/17/22 16:00
CWC04006,Chiller 6,RUL0022,10/18/22 7:00,10/18/22 16:00
CWC04006,Chiller 6,RUL0022,10/19/22 0:00,10/19/22 12:00
CWC04006,Chiller 6,RUL0021,10/19/22 14:59,10/20/22 0:00
CWC04006,Chiller 6,RUL0021,10/20/22 0:00,10/21/22 0:00
CWC04006,Chiller 6,RUL0021,10/21/22 0:00,10/22/22 0:00
CWC04006,Chiller 6,RUL0021,10/22/22 0:00,10/23/22 0:00
CWC04006,Chiller 6,RUL0021,10/23/22 0:00,10/24/22 0:00
CWC04006,Chiller 6,RUL0021,10/24/22 0:00,10/25/22 0:00
CWC04006,Chiller 6,RUL0021,10/25/22 0:00,10/25/22 8:42
CWC04006,Chiller 6,RUL0022,10/25/22 4:00,10/25/22 13:15
CWC04006,Chiller 6,RUL0021,10/25/22 15:26,10/25/22 23:59
CWC04006,Chiller 6,RUL0021,10/26/22 0:00,10/26/22 9:45
CWC04006,Chiller 6,RUL0022,10/26/22 3:45,10/26/22 10:00
CWC04006,Chiller 6,RUL0021,10/26/22 12:07,10/26/22 23:59
CWC04006,Chiller 6,RUL0021,10/27/22 0:00,10/27/22 14:18
CWC04006,Chiller 6,RUL0021,10/28/22 18:28,10/28/22 23:59
CWC04006,Chiller 6,RUL0021,10/29/22 0:00,10/30/22 0:00
CWC04006,Chiller 6,RUL0021,10/30/22 0:00,10/31/22 0:00
CWC04006,Chiller 6,RUL0021,10/31/22 0:00,10/31/22 7:57
CWC04006,Chiller 6,RUL0022,10/31/22 2:30,10/31/22 16:00
CWC04006,Chiller 6,RUL0021,10/31/22 19:14,11/1/22 0:00
CWC04006,Chiller 6,RUL0021,11/1/22 0:00,11/1/22 7:47
CWC04006,Chiller 6,RUL0022,11/1/22 2:30,11/1/22 10:45
CWC04006,Chiller 6,RUL0022,11/3/22 3:30,11/3/22 16:00
CWC04006,Chiller 6,RUL0022,11/4/22 0:00,11/4/22 16:00
CWC04006,Chiller 6,RUL0022,11/5/22 0:00,11/5/22 16:00
CWC04006,Chiller 6,RUL0022,11/6/22 0:00,11/6/22 17:00
CWC04006,Chiller 6,RUL0022,11/7/22 0:00,11/7/22 16:00
CWC04006,Chiller 6,RUL0022,11/8/22 0:00,11/8/22 8:00
CWC04006,Chiller 6,RUL0022,11/9/22 4:15,11/9/22 16:00
CWC04006,Chiller 6,RUL0022,11/10/22 0:00,11/10/22 16:00
CWC04006,Chiller 6,RUL0022,11/11/22 0:00,11/11/22 7:15
CWC04006,Chiller 6,RUL0021,11/11/22 10:08,11/11/22 23:59
CWC04006,Chiller 6,RUL0021,11/12/22 0:00,11/13/22 0:00
CWC04006,Chiller 6,RUL0021,11/13/22 0:00,11/14/22 0:00
CWC04006,Chiller 6,RUL0021,11/14/22 0:00,11/14/22 12:25
CWC04006,Chiller 6,RUL0022,11/14/22 5:45,11/14/22 16:00
CWC04006,Chiller 6,RUL0022,11/15/22 0:00,11/15/22 16:00
CWC04006,Chiller 6,RUL0022,11/16/22 0:00,11/16/22 16:00
CWC04006,Chiller 6,RUL0022,11/17/22 0:00,11/17/22 16:00
CWC04006,Chiller 6,RUL0022,11/18/22 0:00,11/18/22 16:00
CWC04006,Chiller 6,RUL0022,11/20/22 3:00,11/20/22 16:00
CWC04006,Chiller 6,RUL0022,11/21/22 0:00,11/21/22 16:00
CWC04006,Chiller 6,RUL0022,11/22/22 0:00,11/22/22 16:00
CWC04006,Chiller 6,RUL0022,11/23/22 0:00,11/23/22 16:00
CWC04006,Chiller 6,RUL0022,11/24/22 4:15,11/24/22 16:00
CWC04006,Chiller 6,RUL0022,11/25/22 0:00,11/25/22 16:00
CWC04006,Chiller 6,RUL0022,11/29/22 0:00,11/29/22 16:00
CWC04006,Chiller 6,RUL0022,11/30/22 0:00,11/30/22 16:00
CWC04006,Chiller 6,RUL0022,12/1/22 0:00,12/1/22 16:00
CWC04006,Chiller 6,RUL0022,12/2/22 0:00,12/2/22 16:00
CWC04006,Chiller 6,RUL0022,12/3/22 0:00,12/3/22 16:00
CWC04006,Chiller 6,RUL0022,12/4/22 0:00,12/4/22 5:45
CWC04006,Chiller 6,RUL0022,12/4/22 6:15,12/4/22 16:00
CWC04006,Chiller 6,RUL0022,12/5/22 0:00,12/5/22 16:00
CWC04006,Chiller 6,RUL0022,12/6/22 0:00,12/6/22 16:00
CWC04006,Chiller 6,RUL0018,12/9/22 17:00,12/9/22 23:23
CWC04006,Chiller 6,RUL0022,12/10/22 0:00,12/10/22 6:30
CWC04007,Chiller 7,RUL0012,6/10/20 9:45,6/11/20 0:00
CWC04007,Chiller 7,RUL0012,6/11/20 0:00,6/11/20 13:30
CWC04007,Chiller 7,RUL0012,5/20/21 14:45,5/21/21 0:00
CWC04007,Chiller 7,RUL0012,5/21/21 0:00,5/22/21 0:00
CWC04007,Chiller 7,RUL0012,6/9/21 16:15,6/9/21 20:45
CWC04007,Chiller 7,RUL0012,9/14/21 18:45,9/14/21 23:00
CWC04007,Chiller 7,RUL0012,9/15/21 10:45,9/16/21 0:00
CWC04007,Chiller 7,RUL0012,9/16/21 0:00,9/16/21 8:45
CWC04007,Chiller 7,RUL0012,9/16/21 9:00,9/16/21 11:00
CWC04007,Chiller 7,RUL0012,9/16/21 12:30,9/17/21 0:00
CWC04007,Chiller 7,RUL0012,9/17/21 0:00,9/18/21 0:00
CWC04007,Chiller 7,RUL0012,9/18/21 0:00,9/19/21 0:00
CWC04007,Chiller 7,RUL0012,9/19/21 0:00,9/20/21 0:00
CWC04007,Chiller 7,RUL0012,9/20/21 0:00,9/20/21 12:30
CWC04007,Chiller 7,RUL0012,9/21/21 11:00,9/22/21 0:00
CWC04007,Chiller 7,RUL0012,9/22/21 0:00,9/22/21 11:30
CWC04007,Chiller 7,RUL0012,9/22/21 15:45,9/23/21 0:00
CWC04007,Chiller 7,RUL0012,9/23/21 0:00,9/23/21 11:30
CWC04007,Chiller 7,RUL0022,9/23/21 6:00,9/23/21 12:00
CWC04007,Chiller 7,RUL0022,6/1/22 6:45,6/1/22 10:00
CWC04007,Chiller 7,RUL0022,10/31/22 2:30,10/31/22 13:00
CWC04007,Chiller 7,RUL0022,11/1/22 7:30,11/1/22 16:00
CWC04007,Chiller 7,RUL0022,11/2/22 0:00,11/2/22 16:00
CWC04007,Chiller 7,RUL0022,11/3/22 0:00,11/3/22 6:15
CWC04007,Chiller 7,RUL0022,11/4/22 3:15,11/4/22 16:00
CWC04007,Chiller 7,RUL0022,11/5/22 0:00,11/5/22 16:00
CWC04007,Chiller 7,RUL0022,11/6/22 0:00,11/6/22 17:00
CWC04007,Chiller 7,RUL0022,11/7/22 0:00,11/7/22 16:00
CWC04007,Chiller 7,RUL0022,11/8/22 0:00,11/8/22 16:00
CWC04007,Chiller 7,RUL0022,11/9/22 0:00,11/9/22 12:15
CWC04007,Chiller 7,RUL0022,11/22/22 4:15,11/22/22 16:00
CWC04007,Chiller 7,RUL0022,11/23/22 0:00,11/23/22 6:30
CWC04009,Chiller 9,RUL0018,4/7/20 9:09,4/7/20 13:59
CWC04009,Chiller 9,RUL0018,4/7/20 15:30,4/8/20 0:00
CWC04009,Chiller 9,RUL0018,4/8/20 0:00,4/9/20 0:00
CWC04009,Chiller 9,RUL0018,4/9/20 0:00,4/10/20 0:00
CWC04009,Chiller 9,RUL0018,4/10/20 0:00,4/11/20 0:00
CWC04009,Chiller 9,RUL0018,4/11/20 0:00,4/12/20 0:00
CWC04009,Chiller 9,RUL0018,4/12/20 0:00,4/13/20 0:00
CWC04009,Chiller 9,RUL0018,4/13/20 0:00,4/13/20 12:15
CWC04009,Chiller 9,RUL0018,4/13/20 12:30,4/14/20 0:00
CWC04009,Chiller 9,RUL0018,4/14/20 0:00,4/14/20 16:45
CWC04009,Chiller 9,RUL0018,4/14/20 16:45,4/14/20 23:59
CWC04009,Chiller 9,RUL0018,4/15/20 0:00,4/16/20 0:00
CWC04009,Chiller 9,RUL0018,4/16/20 0:00,4/17/20 0:00
CWC04009,Chiller 9,RUL0018,4/17/20 0:00,4/18/20 0:00
CWC04009,Chiller 9,RUL0018,4/18/20 0:00,4/19/20 0:00
CWC04009,Chiller 9,RUL0018,4/19/20 0:00,4/20/20 0:00
CWC04009,Chiller 9,RUL0018,4/20/20 0:00,4/21/20 0:00
CWC04009,Chiller 9,RUL0018,4/21/20 0:00,4/22/20 0:00
CWC04009,Chiller 9,RUL0018,4/22/20 0:00,4/23/20 0:00
CWC04009,Chiller 9,RUL0018,4/23/20 0:00,4/24/20 0:00
CWC04009,Chiller 9,RUL0018,4/24/20 0:00,4/25/20 0:00
CWC04009,Chiller 9,RUL0018,4/25/20 0:00,4/26/20 0:00
CWC04009,Chiller 9,RUL0018,4/26/20 0:00,4/27/20 0:00
CWC04009,Chiller 9,RUL0018,4/27/20 0:00,4/28/20 0:00
CWC04009,Chiller 9,RUL0018,4/28/20 0:00,4/29/20 0:00
CWC04009,Chiller 9,RUL0018,4/29/20 0:00,4/30/20 0:00
CWC04009,Chiller 9,RUL0018,4/30/20 0:00,5/1/20 0:00
CWC04009,Chiller 9,RUL0018,5/1/20 0:00,5/2/20 0:00
CWC04009,Chiller 9,RUL0018,5/2/20 0:00,5/3/20 0:00
CWC04009,Chiller 9,RUL0018,5/3/20 0:00,5/4/20 0:00
CWC04009,Chiller 9,RUL0018,5/4/20 0:00,5/5/20 0:00
CWC04009,Chiller 9,RUL0018,5/5/20 0:00,5/6/20 0:00
CWC04009,Chiller 9,RUL0018,5/6/20 0:00,5/7/20 0:00
CWC04009,Chiller 9,RUL0018,5/7/20 0:00,5/8/20 0:00
CWC04009,Chiller 9,RUL0018,5/8/20 0:00,5/9/20 0:00
CWC04009,Chiller 9,RUL0018,5/9/20 0:00,5/9/20 10:37
CWC04009,Chiller 9,RUL0018,5/9/20 10:37,5/10/20 0:00
CWC04009,Chiller 9,RUL0018,5/10/20 0:00,5/11/20 0:00
CWC04009,Chiller 9,RUL0018,5/11/20 0:00,5/11/20 10:45
CWC04009,Chiller 9,RUL0018,5/11/20 12:30,5/12/20 0:00
CWC04009,Chiller 9,RUL0018,5/12/20 0:00,5/13/20 0:00
CWC04009,Chiller 9,RUL0018,5/13/20 0:00,5/14/20 0:00
CWC04009,Chiller 9,RUL0018,5/14/20 0:00,5/15/20 0:00
CWC04009,Chiller 9,RUL0018,5/15/20 0:00,5/15/20 17:15
CWC04009,Chiller 9,RUL0018,5/21/20 5:45,5/21/20 12:30
CWC04009,Chiller 9,RUL0018,5/27/20 14:35,5/27/20 17:54
CWC04009,Chiller 9,RUL0018,5/27/20 17:56,5/28/20 0:00
CWC04009,Chiller 9,RUL0018,5/28/20 0:00,5/29/20 0:00
CWC04009,Chiller 9,RUL0018,5/29/20 0:00,5/30/20 0:00
CWC04009,Chiller 9,RUL0018,5/30/20 0:00,5/31/20 0:00
CWC04009,Chiller 9,RUL0018,5/31/20 0:00,6/1/20 0:00
CWC04009,Chiller 9,RUL0018,6/1/20 0:00,6/2/20 0:00
CWC04009,Chiller 9,RUL0018,6/2/20 0:00,6/3/20 0:00
CWC04009,Chiller 9,RUL0018,6/3/20 0:00,6/4/20 0:00
CWC04009,Chiller 9,RUL0018,6/4/20 0:00,6/5/20 0:00
CWC04009,Chiller 9,RUL0018,6/5/20 0:00,6/6/20 0:00
CWC04009,Chiller 9,RUL0018,6/6/20 0:00,6/6/20 11:40
CWC04009,Chiller 9,RUL0018,6/8/20 8:15,6/8/20 12:45
CWC04009,Chiller 9,RUL0018,6/8/20 13:45,6/9/20 0:00
CWC04009,Chiller 9,RUL0018,6/9/20 0:00,6/9/20 9:00
CWC04009,Chiller 9,RUL0018,6/9/20 14:15,6/10/20 0:00
CWC04009,Chiller 9,RUL0018,6/10/20 0:00,6/10/20 19:00
CWC04009,Chiller 9,RUL0018,6/10/20 19:30,6/11/20 0:00
CWC04009,Chiller 9,RUL0018,6/11/20 0:00,6/11/20 8:37
CWC04009,Chiller 9,RUL0018,6/15/20 21:00,6/16/20 0:00
CWC04009,Chiller 9,RUL0018,6/16/20 0:00,6/16/20 8:19
CWC04009,Chiller 9,RUL0018,6/16/20 14:00,6/16/20 22:12
CWC04009,Chiller 9,RUL0018,6/17/20 13:45,6/17/20 22:04
CWC04009,Chiller 9,RUL0018,6/18/20 12:00,6/18/20 22:53
CWC04009,Chiller 9,RUL0018,6/19/20 12:30,6/19/20 17:15
CWC04009,Chiller 9,RUL0018,6/19/20 18:00,6/19/20 23:13
CWC04009,Chiller 9,RUL0018,6/21/20 12:00,6/22/20 0:00
CWC04009,Chiller 9,RUL0018,6/22/20 0:00,6/22/20 3:09
CWC04009,Chiller 9,RUL0018,6/22/20 8:00,6/23/20 0:00
CWC04009,Chiller 9,RUL0018,6/23/20 0:00,6/23/20 5:49
CWC04009,Chiller 9,RUL0018,6/24/20 12:00,6/24/20 22:11
CWC04009,Chiller 9,RUL0018,6/25/20 14:15,6/26/20 0:00
CWC04009,Chiller 9,RUL0018,6/26/20 8:45,6/26/20 21:30
CWC04009,Chiller 9,RUL0018,6/27/20 0:00,6/27/20 8:45
CWC04009,Chiller 9,RUL0018,6/27/20 12:45,6/27/20 16:22
CWC04009,Chiller 9,RUL0018,6/29/20 9:45,6/29/20 20:43
CWC04009,Chiller 9,RUL0018,7/1/20 15:45,7/1/20 21:15
CWC04009,Chiller 9,RUL0018,7/2/20 13:00,7/2/20 16:15
CWC04009,Chiller 9,RUL0018,7/2/20 16:30,7/3/20 0:00
CWC04009,Chiller 9,RUL0018,7/3/20 13:30,7/3/20 23:14
CWC04009,Chiller 9,RUL0018,7/4/20 12:30,7/4/20 23:12
CWC04009,Chiller 9,RUL0018,7/5/20 11:15,7/6/20 0:00
CWC04009,Chiller 9,RUL0018,7/6/20 5:30,7/7/20 0:00
CWC04009,Chiller 9,RUL0018,7/7/20 0:00,7/8/20 0:00
CWC04009,Chiller 9,RUL0018,7/8/20 0:00,7/9/20 0:00
CWC04009,Chiller 9,RUL0018,7/9/20 0:00,7/9/20 6:15
CWC04009,Chiller 9,RUL0018,7/9/20 6:30,7/9/20 11:45
CWC04009,Chiller 9,RUL0018,7/9/20 17:15,7/9/20 21:00
CWC04009,Chiller 9,RUL0018,7/10/20 0:00,7/10/20 6:30
CWC04009,Chiller 9,RUL0018,7/10/20 6:45,7/10/20 13:30
CWC04009,Chiller 9,RUL0018,7/10/20 16:45,7/10/20 23:40
CWC04009,Chiller 9,RUL0018,7/11/20 3:45,7/11/20 6:45
CWC04009,Chiller 9,RUL0018,7/11/20 7:00,7/11/20 13:30
CWC04009,Chiller 9,RUL0018,7/11/20 17:30,7/12/20 0:00
CWC04009,Chiller 9,RUL0018,7/12/20 0:00,7/12/20 11:15
CWC04009,Chiller 9,RUL0018,7/12/20 16:15,7/12/20 19:15
CWC04009,Chiller 9,RUL0018,7/12/20 20:30,7/13/20 0:00
CWC04009,Chiller 9,RUL0018,7/13/20 0:00,7/13/20 6:30
CWC04009,Chiller 9,RUL0018,7/14/20 19:30,7/15/20 0:00
CWC04009,Chiller 9,RUL0018,7/15/20 0:00,7/15/20 3:45
CWC04009,Chiller 9,RUL0018,7/15/20 11:30,7/15/20 14:45
CWC04009,Chiller 9,RUL0018,7/19/20 8:00,7/19/20 11:30
CWC04009,Chiller 9,RUL0018,7/19/20 17:30,7/19/20 20:45
CWC04009,Chiller 9,RUL0018,7/20/20 20:15,7/21/20 0:00
CWC04009,Chiller 9,RUL0018,7/21/20 0:00,7/21/20 10:15
CWC04009,Chiller 9,RUL0018,7/21/20 20:30,7/22/20 0:00
CWC04009,Chiller 9,RUL0018,7/22/20 0:00,7/22/20 6:45
CWC04009,Chiller 9,RUL0018,7/22/20 7:00,7/22/20 10:30
CWC04009,Chiller 9,RUL0018,7/22/20 19:00,7/23/20 0:00
CWC04009,Chiller 9,RUL0018,7/23/20 0:00,7/23/20 6:30
CWC04009,Chiller 9,RUL0018,7/23/20 20:30,7/24/20 0:00
CWC04009,Chiller 9,RUL0018,7/24/20 18:45,7/25/20 0:00
CWC04009,Chiller 9,RUL0018,7/25/20 0:30,7/25/20 11:00
CWC04009,Chiller 9,RUL0018,7/26/20 2:00,7/26/20 5:15
CWC04009,Chiller 9,RUL0018,7/26/20 11:00,7/26/20 15:07
CWC04009,Chiller 9,RUL0018,7/26/20 15:07,7/26/20 20:30
CWC04009,Chiller 9,RUL0018,7/27/20 0:00,7/27/20 3:30
CWC04009,Chiller 9,RUL0018,7/29/20 20:30,7/30/20 0:00
CWC04009,Chiller 9,RUL0018,7/30/20 0:45,7/30/20 5:30
CWC04009,Chiller 9,RUL0018,7/30/20 20:15,7/31/20 0:00
CWC04009,Chiller 9,RUL0018,7/31/20 9:00,7/31/20 12:15
CWC04009,Chiller 9,RUL0018,7/31/20 12:30,7/31/20 15:45
CWC04009,Chiller 9,RUL0018,8/1/20 11:15,8/1/20 14:30
CWC04009,Chiller 9,RUL0018,8/1/20 15:45,8/1/20 23:15
CWC04009,Chiller 9,RUL0018,8/2/20 20:30,8/3/20 0:00
CWC04009,Chiller 9,RUL0018,8/4/20 3:00,8/4/20 6:00
CWC04009,Chiller 9,RUL0018,8/5/20 14:30,8/6/20 0:00
CWC04009,Chiller 9,RUL0018,8/6/20 0:00,8/6/20 8:00
CWC04009,Chiller 9,RUL0018,9/28/20 14:00,9/28/20 17:15
CWC04009,Chiller 9,RUL0018,11/10/20 16:15,11/10/20 19:45
CWC04009,Chiller 9,RUL0018,11/26/20 16:15,11/27/20 0:00
CWC04009,Chiller 9,RUL0018,11/27/20 0:00,11/28/20 0:00
CWC04009,Chiller 9,RUL0018,11/28/20 0:00,11/29/20 0:00
CWC04009,Chiller 9,RUL0018,11/30/20 11:30,11/30/20 14:30
CWC04009,Chiller 9,RUL0018,12/1/20 0:00,12/1/20 3:45
CWC04009,Chiller 9,RUL0018,12/1/20 5:45,12/1/20 9:30
CWC04009,Chiller 9,RUL0018,12/1/20 14:30,12/1/20 19:15
CWC04009,Chiller 9,RUL0018,3/30/21 14:15,3/30/21 19:15
CWC04009,Chiller 9,RUL0018,4/1/21 13:00,4/1/21 21:15
CWC04009,Chiller 9,RUL0018,4/2/21 0:00,4/2/21 7:00
CWC04009,Chiller 9,RUL0018,4/2/21 14:10,4/2/21 23:59
CWC04009,Chiller 9,RUL0018,4/3/21 0:00,4/3/21 22:50
CWC04009,Chiller 9,RUL0018,4/21/21 9:52,4/22/21 0:00
CWC04009,Chiller 9,RUL0018,4/22/21 0:00,4/23/21 0:00
CWC04009,Chiller 9,RUL0018,4/23/21 0:00,4/24/21 0:00
CWC04009,Chiller 9,RUL0018,4/24/21 0:00,4/25/21 0:00
CWC04009,Chiller 9,RUL0018,4/25/21 0:00,4/26/21 0:00
CWC04009,Chiller 9,RUL0018,4/26/21 0:00,4/27/21 0:00
CWC04009,Chiller 9,RUL0018,4/27/21 0:00,4/28/21 0:00
CWC04009,Chiller 9,RUL0018,4/28/21 0:00,4/29/21 0:00
CWC04009,Chiller 9,RUL0018,4/29/21 0:00,4/30/21 0:00
CWC04009,Chiller 9,RUL0018,4/30/21 0:00,4/30/21 7:23
CWC04009,Chiller 9,RUL0018,4/30/21 12:38,5/1/21 0:00
CWC04009,Chiller 9,RUL0018,5/1/21 0:00,5/2/21 0:00
CWC04009,Chiller 9,RUL0018,5/2/21 0:00,5/3/21 0:00
CWC04009,Chiller 9,RUL0018,5/3/21 0:00,5/3/21 9:54
CWC04009,Chiller 9,RUL0018,5/3/21 9:59,5/4/21 0:00
CWC04009,Chiller 9,RUL0018,5/4/21 0:00,5/5/21 0:00
CWC04009,Chiller 9,RUL0018,5/5/21 0:00,5/6/21 0:00
CWC04009,Chiller 9,RUL0018,5/6/21 0:00,5/7/21 0:00
CWC04009,Chiller 9,RUL0018,5/7/21 0:00,5/8/21 0:00
CWC04009,Chiller 9,RUL0018,5/8/21 0:00,5/9/21 0:00
CWC04009,Chiller 9,RUL0018,5/9/21 0:00,5/10/21 0:00
CWC04009,Chiller 9,RUL0018,5/10/21 0:00,5/10/21 12:15
CWC04009,Chiller 9,RUL0017,5/10/21 12:45,5/11/21 0:00
CWC04009,Chiller 9,RUL0017,5/11/21 0:00,5/12/21 0:00
CWC04009,Chiller 9,RUL0017,5/12/21 0:00,5/13/21 0:00
CWC04009,Chiller 9,RUL0017,5/13/21 0:00,5/14/21 0:00
CWC04009,Chiller 9,RUL0017,5/14/21 0:00,5/15/21 0:00
CWC04009,Chiller 9,RUL0017,5/15/21 0:00,5/16/21 0:00
CWC04009,Chiller 9,RUL0017,5/16/21 0:00,5/17/21 0:00
CWC04009,Chiller 9,RUL0017,5/17/21 0:00,5/18/21 0:00
CWC04009,Chiller 9,RUL0017,5/18/21 0:00,5/19/21 0:00
CWC04009,Chiller 9,RUL0017,5/19/21 0:00,5/20/21 0:00
CWC04009,Chiller 9,RUL0017,5/20/21 0:00,5/20/21 14:45
CWC04009,Chiller 9,RUL0022,9/16/21 2:45,9/16/21 10:45
CWC04009,Chiller 9,RUL0022,9/22/21 9:45,9/22/21 16:00
CWC04009,Chiller 9,RUL0022,9/23/21 5:45,9/23/21 12:00
CWC04009,Chiller 9,RUL0022,9/24/21 4:00,9/24/21 10:15
CWC04009,Chiller 9,RUL0022,9/25/21 5:30,9/25/21 16:00
CWC04009,Chiller 9,RUL0022,9/26/21 0:00,9/26/21 13:15
CWC04009,Chiller 9,RUL0022,9/27/21 5:00,9/27/21 13:00
CWC04009,Chiller 9,RUL0022,9/28/21 9:45,9/28/21 16:00
CWC04009,Chiller 9,RUL0022,9/29/21 0:00,9/29/21 16:00
CWC04009,Chiller 9,RUL0022,9/30/21 0:00,9/30/21 16:00
CWC04009,Chiller 9,RUL0022,10/1/21 0:00,10/1/21 12:00
CWC04009,Chiller 9,RUL0022,10/4/21 7:30,10/4/21 9:30
CWC04009,Chiller 9,RUL0022,10/19/21 6:45,10/19/21 13:30
CWC04009,Chiller 9,RUL0022,10/26/21 3:45,10/26/21 16:00
CWC04009,Chiller 9,RUL0022,10/27/21 0:00,10/27/21 16:00
CWC04009,Chiller 9,RUL0022,10/28/21 0:00,10/28/21 16:00
CWC04009,Chiller 9,RUL0022,10/29/21 0:00,10/29/21 16:00
CWC04009,Chiller 9,RUL0022,10/30/21 0:00,10/30/21 16:00
CWC04009,Chiller 9,RUL0022,10/31/21 0:00,10/31/21 16:00
CWC04009,Chiller 9,RUL0022,11/1/21 0:00,11/1/21 1:30
CWC04009,Chiller 9,RUL0018,11/1/21 3:47,11/1/21 10:14
CWC04009,Chiller 9,RUL0018,11/1/21 10:45,11/1/21 14:30
CWC04009,Chiller 9,RUL0018,11/1/21 14:45,11/2/21 0:00
CWC04009,Chiller 9,RUL0018,11/2/21 0:00,11/2/21 11:30
CWC04009,Chiller 9,RUL0022,11/9/21 9:30,11/9/21 16:00
CWC04009,Chiller 9,RUL0022,11/10/21 0:00,11/10/21 8:15
CWC04009,Chiller 9,RUL0022,11/11/21 9:45,11/11/21 16:00
CWC04009,Chiller 9,RUL0022,11/12/21 9:45,11/12/21 10:45
CWC04009,Chiller 9,RUL0022,11/12/21 11:15,11/12/21 16:00
CWC04009,Chiller 9,RUL0022,11/13/21 0:00,11/13/21 6:00
CWC04009,Chiller 9,RUL0018,11/13/21 10:14,11/13/21 23:59
CWC04009,Chiller 9,RUL0018,11/14/21 0:00,11/15/21 0:00
CWC04009,Chiller 9,RUL0018,11/15/21 0:00,11/15/21 16:49
CWC04009,Chiller 9,RUL0022,11/15/21 12:15,11/15/21 16:00
CWC04009,Chiller 9,RUL0022,11/16/21 0:00,11/16/21 16:00
CWC04009,Chiller 9,RUL0022,11/17/21 0:00,11/17/21 8:15
CWC04009,Chiller 9,RUL0018,12/1/21 18:45,12/2/21 0:00
CWC04009,Chiller 9,RUL0018,12/2/21 0:00,12/2/21 5:37
CWC04009,Chiller 9,RUL0022,8/30/22 7:00,8/30/22 11:30
CWC04009,Chiller 9,RUL0022,8/31/22 5:45,8/31/22 16:00
CWC04009,Chiller 9,RUL0022,9/1/22 0:00,9/1/22 16:00
CWC04009,Chiller 9,RUL0022,9/2/22 0:00,9/2/22 16:00
CWC04009,Chiller 9,RUL0022,9/3/22 0:00,9/3/22 16:00
CWC04009,Chiller 9,RUL0022,9/4/22 0:00,9/4/22 13:00
CWC04009,Chiller 9,RUL0022,10/12/22 8:15,10/12/22 16:00
CWC04009,Chiller 9,RUL0022,10/13/22 0:00,10/13/22 16:00
CWC04009,Chiller 9,RUL0022,10/14/22 0:00,10/14/22 16:00
CWC04009,Chiller 9,RUL0022,10/15/22 0:00,10/15/22 16:00
CWC04009,Chiller 9,RUL0022,10/16/22 0:00,10/16/22 16:00
CWC04009,Chiller 9,RUL0022,10/17/22 0:00,10/17/22 16:00
CWC04009,Chiller 9,RUL0022,10/18/22 7:00,10/18/22 16:00
CWC04009,Chiller 9,RUL0022,10/19/22 0:00,10/19/22 12:00
CWC04009,Chiller 9,RUL0022,10/25/22 3:00,10/25/22 13:15
CWC04009,Chiller 9,RUL0022,10/26/22 3:45,10/26/22 10:00
CWC04009,Chiller 9,RUL0018,10/27/22 14:18,10/27/22 19:44
CWC04009,Chiller 9,RUL0018,10/28/22 12:30,10/28/22 16:27
